brands,latitude,longitude,street_address,city,postal_code,week_start_date,median_dwell,h3_cell,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,total_visits,android,ios
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-04-26,6.0,8629a56e7ffffff,12,6,3,7,2,7,4,41,10,26
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-05-03,10.0,8629a56e7ffffff,7,4,5,11,4,2,5,38,19,16
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-05-10,7.5,8629a56e7ffffff,3,2,4,4,5,11,9,38,10,24
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-05-17,8.0,8629a56e7ffffff,7,7,2,7,7,2,9,41,12,24
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-05-24,6.5,8629a56e7ffffff,10,5,2,2,4,2,5,30,11,16
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-05-31,7.0,8629a56e7ffffff,6,6,4,8,6,2,3,35,7,21
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-06-07,10.0,8629a56e7ffffff,6,8,5,5,6,4,2,36,20,9
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-06-14,10.0,8629a56e7ffffff,5,3,2,4,3,6,1,24,11,8
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-06-21,9.0,8629a56e7ffffff,12,2,4,6,8,5,3,40,18,15
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-06-28,7.0,8629a56e7ffffff,4,3,3,5,8,10,5,38,14,28
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-07-05,7.0,8629a56e7ffffff,6,3,5,3,6,1,3,27,6,19
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-07-12,8.0,8629a56e7ffffff,5,7,6,5,10,5,2,40,18,17
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-07-19,7.5,8629a56e7ffffff,3,2,1,8,9,1,2,26,7,14
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-07-26,7.0,8629a56e7ffffff,3,6,9,1,6,8,3,36,21,7
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-08-02,8.0,8629a56e7ffffff,4,4,4,6,6,3,2,29,14,11
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-08-09,8.0,8629a56e7ffffff,3,4,6,5,10,4,8,40,18,18
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-08-16,8.5,8629a56e7ffffff,7,1,8,9,12,3,6,46,22,23
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-08-23,9.0,8629a56e7ffffff,5,4,6,4,9,1,18,47,20,22
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-08-30,9.0,8629a56e7ffffff,4,4,7,4,8,4,9,40,18,18
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-09-06,7.0,8629a56e7ffffff,7,1,4,2,11,10,4,39,19,22
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-09-13,7.0,8629a56e7ffffff,10,7,7,3,12,4,8,51,19,27
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-09-20,8.0,8629a56e7ffffff,7,6,9,7,8,2,5,44,16,23
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-09-27,6.0,8629a56e7ffffff,6,5,2,10,11,9,9,52,22,26
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-10-04,9.0,8629a56e7ffffff,6,5,5,5,9,10,7,47,18,24
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-10-11,7.0,8629a56e7ffffff,4,7,9,2,10,9,8,49,16,29
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-10-18,7.0,8629a56e7ffffff,12,5,3,3,6,4,10,43,18,23
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-10-25,7.0,8629a56e7ffffff,2,4,9,5,9,9,12,50,25,26
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-11-01,9.0,8629a56e7ffffff,4,3,7,2,6,6,7,35,14,18
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-11-08,9.0,8629a56e7ffffff,8,10,4,5,8,5,8,48,22,18
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-11-15,8.0,8629a56e7ffffff,1,12,7,7,13,7,10,57,28,29
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-11-22,8.5,8629a56e7ffffff,5,5,8,0,5,2,13,38,16,21
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-11-29,8.0,8629a56e7ffffff,12,9,4,13,9,5,11,63,28,37
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-12-06,9.0,8629a56e7ffffff,4,5,7,8,7,7,9,47,16,27
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-12-13,7.0,8629a56e7ffffff,9,6,11,3,6,6,12,53,17,31
Taco Bell,33.8814,-118.3261,16414 Crenshaw Blvd,Torrance,90504.0,2021-12-20,9.0,8629a56e7ffffff,11,11,9,1,3,5,7,47,13,29
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2020-12-28,7.0,8629a565fffffff,5,5,6,5,9,4,9,43,8,28
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-01-04,11.0,8629a565fffffff,4,4,6,2,2,6,1,25,4,16
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-01-11,8.0,8629a565fffffff,4,3,4,8,5,8,9,41,6,26
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-01-18,10.0,8629a565fffffff,6,5,6,7,7,6,5,42,13,22
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-01-25,8.5,8629a565fffffff,6,5,3,4,2,7,5,32,12,13
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-02-01,9.0,8629a565fffffff,6,9,3,1,9,1,3,32,9,18
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-02-08,5.5,8629a565fffffff,4,8,1,8,6,5,8,40,12,23
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-02-15,9.5,8629a565fffffff,6,3,9,4,7,9,2,40,12,24
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-02-22,7.0,8629a565fffffff,7,3,8,3,9,4,11,45,8,31
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-03-01,7.0,8629a565fffffff,6,4,3,4,5,3,8,33,4,25
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-03-08,8.0,8629a565fffffff,6,6,3,7,1,1,6,30,8,18
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-03-15,8.0,8629a565fffffff,5,3,6,4,6,5,8,37,8,28
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-03-22,9.5,8629a565fffffff,9,6,6,6,7,9,5,48,7,35
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-03-29,6.0,8629a565fffffff,8,3,1,9,5,6,2,34,4,29
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-04-05,8.0,8629a565fffffff,2,4,7,9,3,9,8,42,5,29
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-04-12,7.0,8629a565fffffff,9,7,6,5,9,6,10,52,6,34
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-04-19,8.0,8629a565fffffff,8,9,5,6,12,5,7,52,13,31
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-04-26,9.0,8629a565fffffff,2,6,6,6,8,7,12,47,5,34
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-05-03,6.0,8629a565fffffff,9,7,4,3,3,7,2,35,4,25
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-05-10,8.0,8629a565fffffff,6,9,9,6,7,14,5,56,15,33
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-05-17,7.0,8629a565fffffff,5,9,2,11,4,6,7,44,7,32
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-05-24,7.0,8629a565fffffff,8,6,12,10,7,7,11,61,14,36
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-05-31,8.0,8629a565fffffff,5,11,9,5,10,8,9,57,10,44
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-06-07,8.0,8629a565fffffff,6,6,3,10,8,8,6,47,12,31
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-06-14,10.0,8629a565fffffff,12,15,9,7,9,9,7,68,20,39
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-06-21,7.0,8629a565fffffff,8,4,8,6,7,3,7,43,10,29
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-06-28,10.0,8629a565fffffff,5,7,3,9,4,3,8,39,4,34
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-07-05,8.0,8629a565fffffff,8,9,3,8,12,6,4,50,14,30
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-07-12,7.0,8629a565fffffff,9,5,10,10,7,6,8,55,13,40
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-07-19,6.5,8629a565fffffff,10,4,6,10,7,9,0,46,12,29
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-07-26,8.0,8629a565fffffff,11,11,6,8,9,6,10,61,11,42
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-08-02,9.5,8629a565fffffff,9,8,9,9,9,14,8,66,19,40
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-08-09,8.0,8629a565fffffff,10,10,13,16,5,13,4,71,11,44
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-08-16,7.0,8629a565fffffff,7,6,2,10,9,10,10,54,6,40
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-08-23,7.0,8629a565fffffff,10,8,13,11,12,6,13,73,14,51
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-08-30,7.0,8629a565fffffff,8,7,14,5,7,10,5,56,20,33
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-09-06,7.0,8629a565fffffff,9,14,9,6,13,4,5,60,15,45
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-09-13,8.0,8629a565fffffff,5,6,6,6,9,7,6,45,15,35
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-09-20,7.0,8629a565fffffff,8,6,8,6,12,10,3,53,13,38
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-09-27,9.0,8629a565fffffff,6,4,7,5,11,11,5,49,10,36
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-10-04,8.0,8629a565fffffff,13,6,6,10,19,12,11,77,20,50
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-10-11,7.0,8629a565fffffff,3,7,14,8,13,7,12,64,14,43
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-10-18,7.5,8629a565fffffff,9,4,10,13,15,10,9,70,18,47
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-10-25,8.0,8629a565fffffff,6,7,5,14,13,13,11,69,11,49
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-11-01,8.0,8629a565fffffff,8,8,7,10,10,4,14,61,16,43
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-11-08,8.0,8629a565fffffff,9,3,5,8,14,14,8,61,15,41
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-11-15,8.5,8629a565fffffff,9,6,3,9,17,14,4,62,17,44
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-11-22,9.0,8629a565fffffff,10,19,6,1,9,8,7,60,19,39
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-11-29,8.0,8629a565fffffff,6,9,10,11,8,4,12,60,14,40
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-12-06,7.0,8629a565fffffff,8,6,5,8,13,9,5,54,8,42
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-12-13,9.0,8629a565fffffff,6,6,12,14,5,3,5,51,19,38
Taco Bell,33.8816,-118.3963,301 N Sepulveda Blvd,Manhattan Beach,90266.0,2021-12-20,8.0,8629a565fffffff,8,11,13,8,4,1,6,51,8,35
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2020-12-28,8.0,8629a569fffffff,10,9,8,20,3,11,10,71,35,32
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-01-04,7.0,8629a569fffffff,11,15,10,8,17,12,14,87,38,33
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-01-11,9.0,8629a569fffffff,11,9,16,9,8,9,7,69,43,20
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-01-18,8.0,8629a569fffffff,9,9,11,7,17,9,7,69,37,28
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-01-25,8.0,8629a569fffffff,5,7,12,16,7,10,5,62,44,15
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-02-01,9.0,8629a569fffffff,8,11,9,17,7,9,13,74,40,29
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-02-08,8.0,8629a569fffffff,10,8,9,10,11,10,8,66,30,31
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-02-15,8.0,8629a569fffffff,8,12,12,12,13,11,7,75,30,40
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-02-22,7.0,8629a569fffffff,10,15,13,9,13,5,17,82,37,38
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-03-01,9.0,8629a569fffffff,13,7,6,15,11,13,2,67,30,30
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-03-08,8.0,8629a569fffffff,17,7,13,6,18,7,7,75,26,41
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-03-15,9.0,8629a569fffffff,8,13,17,16,11,8,9,82,43,30
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-03-22,7.0,8629a569fffffff,7,5,16,9,13,12,9,71,33,34
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-03-29,8.0,8629a569fffffff,10,9,11,14,9,16,13,82,32,46
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-04-05,8.5,8629a569fffffff,9,5,8,11,13,11,13,70,33,24
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-04-12,7.0,8629a569fffffff,7,9,15,9,12,10,4,66,30,32
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-04-19,9.0,8629a569fffffff,12,7,11,18,21,10,23,102,42,47
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-04-26,8.5,8629a569fffffff,19,7,10,7,6,14,9,72,28,37
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-05-03,9.0,8629a569fffffff,6,9,14,14,5,13,8,69,32,31
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-05-10,7.0,8629a569fffffff,4,14,6,11,16,5,4,60,26,25
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-05-24,7.5,8629a569fffffff,10,5,14,10,11,3,11,64,27,28
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-05-31,6.0,8629a569fffffff,14,11,10,9,7,11,9,71,24,37
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-06-07,8.0,8629a569fffffff,8,7,9,6,12,11,5,58,28,26
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-06-14,7.0,8629a569fffffff,7,13,14,6,9,14,4,67,32,28
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-06-21,8.0,8629a569fffffff,10,8,11,18,9,9,8,73,37,32
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-06-28,9.0,8629a569fffffff,6,12,17,9,11,12,9,76,28,42
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-07-05,9.0,8629a569fffffff,8,8,12,11,10,10,6,65,28,34
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-07-12,7.0,8629a569fffffff,12,11,5,14,15,8,10,75,38,27
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-07-19,8.0,8629a569fffffff,14,13,8,6,5,15,18,79,35,32
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-07-26,8.0,8629a569fffffff,10,14,14,11,7,10,8,74,39,26
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-08-02,7.5,8629a569fffffff,8,10,4,12,11,8,11,64,26,31
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-08-09,9.0,8629a569fffffff,9,8,6,19,12,10,20,84,29,42
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-08-16,9.0,8629a569fffffff,8,7,19,7,12,9,10,72,36,29
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-08-23,7.0,8629a569fffffff,6,12,12,13,7,11,8,69,25,34
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-08-30,8.0,8629a569fffffff,8,11,8,11,19,10,6,73,27,31
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-09-06,8.0,8629a569fffffff,11,11,12,13,13,15,8,83,41,34
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-09-13,8.0,8629a569fffffff,12,18,11,9,16,17,10,93,36,47
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-09-20,9.0,8629a569fffffff,13,6,17,10,10,10,12,78,35,25
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-09-27,9.0,8629a569fffffff,12,9,10,16,7,14,9,77,36,33
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-10-04,9.0,8629a569fffffff,5,11,14,8,12,9,8,67,34,26
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-10-11,7.0,8629a569fffffff,14,11,12,4,15,9,7,72,32,34
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-10-18,6.5,8629a569fffffff,3,14,9,18,10,6,12,72,32,33
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-10-25,8.5,8629a569fffffff,13,5,11,12,13,7,17,78,42,33
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-11-01,7.0,8629a569fffffff,12,10,11,13,12,9,12,79,43,35
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-11-08,9.0,8629a569fffffff,12,8,12,18,15,12,14,91,39,40
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-11-15,8.0,8629a569fffffff,5,15,6,7,7,14,10,64,30,28
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-11-22,7.0,8629a569fffffff,14,17,17,9,10,13,15,95,31,53
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-11-29,7.0,8629a569fffffff,12,21,18,14,13,8,11,97,44,53
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-12-06,7.0,8629a569fffffff,12,9,10,12,24,17,10,94,47,36
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-12-13,9.0,8629a569fffffff,10,13,12,19,13,8,6,81,34,40
Taco Bell,33.888,-118.066,12503 Alondra Blvd,Norwalk,90650.0,2021-12-20,7.0,8629a569fffffff,11,12,17,17,15,1,10,83,36,43
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2020-12-28,8.5,8629a0a2fffffff,12,22,18,14,17,22,25,130,35,82
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-01-04,9.0,8629a0a2fffffff,27,26,29,29,38,22,28,199,48,98
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-01-11,9.0,8629a0a2fffffff,18,37,36,22,33,24,33,203,54,106
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-01-18,10.0,8629a0a2fffffff,40,36,23,33,45,32,20,229,57,112
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-01-25,10.0,8629a0a2fffffff,28,36,32,29,33,22,24,204,55,98
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-02-01,9.0,8629a0a2fffffff,33,39,39,34,48,24,14,231,54,118
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-02-08,9.0,8629a0a2fffffff,27,34,27,28,36,20,34,206,52,106
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-02-15,9.0,8629a0a2fffffff,42,44,24,30,33,30,21,224,54,115
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-02-22,8.0,8629a0a2fffffff,34,41,40,30,35,35,31,246,55,132
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-03-01,8.0,8629a0a2fffffff,21,30,23,49,43,45,34,245,55,108
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-03-08,8.0,8629a0a2fffffff,35,45,39,36,43,17,39,254,55,132
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-03-15,8.0,8629a0a2fffffff,35,44,35,51,44,36,31,276,63,157
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-03-22,8.0,8629a0a2fffffff,33,39,42,37,48,41,23,263,61,135
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-03-29,8.0,8629a0a2fffffff,33,50,45,35,41,39,26,269,56,140
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-04-05,8.0,8629a0a2fffffff,39,40,32,40,47,28,23,249,56,132
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-04-12,10.0,8629a0a2fffffff,30,31,28,51,35,34,33,242,53,119
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-04-19,8.0,8629a0a2fffffff,32,53,37,35,46,26,34,263,55,147
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-04-26,7.0,8629a0a2fffffff,41,33,49,50,50,39,22,284,56,156
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-05-03,9.0,8629a0a2fffffff,50,45,35,44,38,45,32,289,64,144
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-05-10,9.0,8629a0a2fffffff,33,44,26,38,40,39,29,249,48,134
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-05-17,9.0,8629a0a2fffffff,34,50,35,47,30,47,31,274,62,149
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-05-24,9.0,8629a0a2fffffff,50,52,46,61,46,41,35,331,76,166
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-05-31,8.0,8629a0a2fffffff,32,54,42,46,53,36,35,298,51,163
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-06-07,8.0,8629a0a2fffffff,32,38,37,47,57,30,25,266,73,123
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-06-14,8.5,8629a0a2fffffff,45,37,38,44,34,36,20,254,64,142
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-06-21,8.0,8629a0a2fffffff,39,36,32,30,27,46,26,236,47,117
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-06-28,8.0,8629a0a2fffffff,35,46,29,43,35,39,21,248,62,127
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-07-05,8.0,8629a0a2fffffff,27,34,32,29,37,26,35,220,52,115
Taco Bell,33.888,-117.8425,1174 E Yorba Linda Blvd,Placentia,92870.0,2021-07-12,8.0,8629a0a2fffffff,32,33,34,38,38,33,26,234,49,128
